point_index,latitude,longitude,altitude_m,distance_from_prev_m,bearing_deg,slope_deg
2207,-25.637899,27.045902,1149.0,18.67,272.73,0.0
2208,-25.63789,27.045817,1149.0,8.58,276.7,0.0
2209,-25.637869,27.04574,1149.0,8.06,286.83,0.0
2210,-25.637861,27.042702,1143.0,304.55,270.17,-1.1286
2211,-25.637885,27.040344,1140.0,236.4,269.35,-0.7271
2212,-25.637878,27.039188,1139.0,115.89,270.38,-0.4944
2213,-25.637882,27.038257,1136.0,93.33,269.73,-1.8411
2214,-25.637864,27.037771,1136.0,48.76,272.35,0.0
2215,-25.637828,27.037126,1135.0,64.78,273.54,-0.8844
2216,-25.637752,27.036426,1134.0,70.68,276.87,-0.8106
2217,-25.637655,27.035794,1133.0,64.27,279.66,-0.8914
2218,-25.637553,27.035328,1132.0,48.07,283.65,-1.1917
2219,-25.637203,27.033751,1131.0,162.81,283.83,-0.3519
2220,-25.63692,27.032465,1130.0,132.7,283.72,-0.4317
2221,-25.636814,27.032025,1130.0,45.66,284.96,0.0
2222,-25.636695,27.031454,1129.0,58.75,283.02,-0.9751
2223,-25.636612,27.030962,1128.0,50.18,280.6,-1.1417
2224,-25.636558,27.03055,1127.0,41.74,278.27,-1.3725
2225,-25.636543,27.030153,1125.0,39.83,272.4,-2.8743
2226,-25.636543,27.029707,1123.0,44.71,270.0,-2.5612
2227,-25.636566,27.029347,1121.0,36.18,265.95,-3.164
2228,-25.636602,27.028966,1120.0,38.4,264.02,-1.4916
2229,-25.636653,27.028543,1119.0,42.78,262.38,-1.339
2230,-25.636772,27.027757,1117.0,79.9,260.47,-1.4339
2231,-25.637007,27.026339,1113.0,144.53,259.58,-1.5853
2232,-25.637081,27.025882,1113.0,46.55,259.82,0.0
2233,-25.637182,27.025222,1113.0,67.11,260.37,0.0
2234,-25.637269,27.024601,1114.0,63.0,261.17,0.9094
2235,-25.637309,27.024177,1115.0,42.74,264.03,1.3404
2236,-25.637318,27.023808,1115.0,37.01,268.45,0.0
2237,-25.637303,27.023389,1116.0,42.04,272.27,1.3627
2238,-25.637246,27.022926,1116.0,46.85,277.78,0.0
2239,-25.637169,27.022508,1116.0,42.77,281.55,0.0
2240,-25.637101,27.022226,1116.0,29.26,284.97,0.0
2241,-25.636956,27.021621,1117.0,62.76,284.89,0.9129
2242,-25.636557,27.019959,1115.0,172.42,284.91,-0.6646
2243,-25.635844,27.016969,1119.0,310.05,284.81,0.7391
2244,-25.635257,27.014501,1127.0,255.88,284.78,1.7907
2245,-25.635257,27.014397,1127.0,10.43,270.0,0.0
2246,-25.635243,27.014295,1127.0,10.34,278.66,0.0
2247,-25.635186,27.014042,1128.0,26.14,284.03,2.1906
2248,-25.635124,27.013733,1129.0,31.74,282.55,1.8048
2249,-25.634977,27.013131,1131.0,62.52,285.15,1.8321
2250,-25.634698,27.011903,1133.0,126.96,284.14,0.9025
2251,-25.634559,27.011305,1134.0,61.91,284.46,0.9254
2252,-25.634403,27.01071,1135.0,62.12,286.21,0.9223
2253,-25.634255,27.010139,1135.0,59.56,286.04,0.0
2254,-25.634177,27.009817,1136.0,33.43,285.04,1.7136
2255,-25.634146,27.009744,1136.0,8.09,295.22,0.0
2256,-25.634108,27.009676,1136.0,8.02,301.79,0.0
2257,-25.633833,27.008543,1140.0,117.63,285.07,1.9476
2258,-25.632495,27.003016,1152.0,573.72,285.03,1.1982
2259,-25.631433,26.998491,1132.0,468.76,284.59,-2.4431
2260,-25.631075,26.997012,1133.0,153.52,285.03,0.3732
2261,-25.630901,26.996246,1130.0,79.19,284.14,-2.1694
2262,-25.630756,26.995481,1126.0,78.37,281.87,-2.9218
2263,-25.630614,26.994665,1124.0,83.32,280.92,-1.3751
2264,-25.630554,26.994291,1124.0,38.08,280.09,0.0
2265,-25.63053,26.994145,1124.0,14.88,280.33,0.0
2266,-25.62983,26.989032,1130.0,518.47,278.63,0.663
2267,-25.629822,26.988979,1130.0,5.39,279.5,0.0
2268,-25.629666,26.987633,1133.0,136.05,277.32,1.2632
2269,-25.629606,26.986907,1135.0,73.09,275.24,1.5674
2270,-25.629568,26.986045,1137.0,86.52,272.8,1.3242
2271,-25.629538,26.983891,1138.0,215.97,270.88,0.2653
2272,-25.629554,26.982931,1138.0,96.26,268.94,0.0
2273,-25.629564,26.982293,1138.0,63.97,269.0,0.0
2274,-25.629591,26.981859,1140.0,43.61,266.05,2.6256
2275,-25.629648,26.981459,1140.0,40.6,261.02,0.0
2276,-25.629712,26.981124,1139.0,34.33,258.04,-1.6685
2277,-25.630091,26.979272,1142.0,190.39,257.21,0.9027
2278,-25.630388,26.978023,1146.0,129.5,255.22,1.7692
2279,-25.630749,26.976306,1145.0,176.75,256.87,-0.3242
2280,-25.630954,26.975327,1146.0,100.76,256.92,0.5686
2281,-25.63101,26.97487,1146.0,46.24,262.26,0.0
2282,-25.631038,26.974399,1145.0,47.32,266.23,-1.2106
2283,-25.63105,26.974029,1144.0,37.12,267.94,-1.5433
2284,-25.63089,26.971766,1147.0,227.57,274.48,0.7553
2285,-25.630842,26.971165,1146.0,60.49,275.06,-0.9471
2286,-25.63081,26.970546,1145.0,62.16,273.28,-0.9217
2287,-25.630823,26.970399,1146.0,14.81,264.4,3.8634
2288,-25.630906,26.969166,1146.0,123.96,265.73,0.0
2289,-25.63095,26.968916,1147.0,25.54,258.95,2.2425
2290,-25.631001,26.968325,1149.0,59.52,264.53,1.9245
2291,-25.631055,26.967812,1149.0,51.78,263.34,0.0
2292,-25.631087,26.967462,1149.0,35.27,264.21,0.0
2293,-25.631119,26.96695,1148.0,51.45,266.03,-1.1134
2294,-25.63112,26.966224,1148.0,72.78,269.91,0.0
2295,-25.631084,26.965618,1147.0,60.89,273.77,-0.941
2296,-25.631027,26.965191,1147.0,43.27,278.42,0.0
2297,-25.63099,26.96503,1147.0,16.66,284.3,0.0
2298,-25.630893,26.964568,1148.0,47.56,283.11,1.2046
2299,-25.630764,26.964099,1148.0,49.16,286.97,0.0
2300,-25.630694,26.963886,1148.0,22.73,290.03,0.0
2301,-25.629902,26.961922,1148.0,215.7,294.1,0.0
2302,-25.629789,26.961585,1148.0,36.05,290.4,0.0
2303,-25.629605,26.961141,1151.0,48.99,294.69,3.5043
2304,-25.629452,26.960771,1152.0,40.81,294.64,1.4037
2305,-25.629264,26.96031,1153.0,50.73,294.34,1.1294
2306,-25.628568,26.958627,1157.0,185.63,294.64,1.2344
2307,-25.628431,26.95833,1159.0,33.45,297.09,3.422
2308,-25.62834,26.958173,1160.0,18.71,302.74,3.0591
2309,-25.627388,26.955861,1173.0,254.82,294.55,2.9205
2310,-25.626687,26.954172,1178.0,186.41,294.72,1.5364
2311,-25.626001,26.952529,1180.0,181.53,294.85,0.6312
2312,-25.625488,26.95128,1181.0,137.6,294.49,0.4164
2313,-25.625192,26.950513,1183.0,83.65,293.17,1.3697
2314,-25.625077,26.950149,1184.0,38.67,289.31,1.4814
2315,-25.624946,26.949662,1184.0,50.95,286.61,0.0
2316,-25.624834,26.949105,1183.0,57.22,282.57,-1.0013
2317,-25.624774,26.94869,1182.0,42.14,279.11,-1.3594
2318,-25.624709,26.948049,1181.0,64.67,276.42,-0.8859
2319,-25.624692,26.947315,1182.0,73.61,271.47,0.7783
2320,-25.624707,26.946881,1182.0,43.54,267.8,0.0
2321,-25.624739,26.946409,1182.0,47.46,265.7,0.0
2322,-25.62478,26.946073,1183.0,33.99,262.29,1.685
2323,-25.624836,26.945688,1183.0,39.1,260.84,0.0
2324,-25.624933,26.945205,1184.0,49.61,257.44,1.1547
2325,-25.625039,26.944781,1185.0,44.11,254.5,1.2986
2326,-25.625339,26.943761,1186.0,107.57,251.93,0.5326
2327,-25.625817,26.94221,1189.0,164.33,251.13,1.0459
2328,-25.626177,26.940993,1191.0,128.41,251.84,0.8923
2329,-25.626484,26.940004,1194.0,104.87,251.0,1.6387
2330,-25.626975,26.938395,1198.0,170.3,251.3,1.3455
2331,-25.62733,26.937225,1201.0,123.76,251.4,1.3886
2332,-25.627723,26.935937,1203.0,136.32,251.3,0.8405
2333,-25.628112,26.934663,1208.0,134.85,251.29,2.1234
2334,-25.628617,26.932998,1214.0,176.12,251.41,1.9512
2335,-25.629053,26.931525,1217.0,155.43,251.82,1.1057
2336,-25.629439,26.93028,1219.0,131.99,251.02,0.8681
2337,-25.629641,26.9296,1220.0,71.78,251.76,0.7982
2338,-25.629697,26.929519,1220.0,10.23,232.52,0.0
2339,-25.629874,26.928965,1221.0,58.92,250.49,0.9723
2340,-25.630173,26.928047,1224.0,97.85,250.14,1.756
2341,-25.630556,26.926785,1227.0,133.5,251.4,1.2874
2342,-25.630824,26.925871,1231.0,96.36,251.98,2.3771
2343,-25.631161,26.924688,1239.0,124.38,252.47,3.6802
2344,-25.631169,26.924582,1239.0,10.66,265.21,0.0
2345,-25.631313,26.92409,1242.0,51.86,252.02,3.3109
2346,-25.631656,26.922936,1249.0,121.82,251.75,3.2888
2347,-25.631923,26.922059,1255.0,92.8,251.34,3.6994
2348,-25.632128,26.921367,1259.0,73.02,251.81,3.1353
2349,-25.632268,26.920903,1262.0,49.05,251.5,3.4998
2350,-25.632481,26.92021,1266.0,73.4,251.18,3.1193
2351,-25.632856,26.918975,1273.0,130.64,251.39,3.067
2352,-25.633127,26.918074,1276.0,95.22,251.55,1.8046
2353,-25.633232,26.917733,1277.0,36.12,251.14,1.5857
2354,-25.633358,26.91733,1277.0,42.76,250.87,0.0
2355,-25.633449,26.917052,1278.0,29.65,250.05,1.9317
2356,-25.633531,26.916818,1278.0,25.17,248.76,0.0
2357,-25.633932,26.915745,1280.0,116.44,247.48,0.984
2358,-25.634527,26.914057,1279.0,181.7,248.65,-0.3153
2359,-25.634614,26.913901,1279.0,18.39,238.26,0.0
2360,-25.634821,26.913319,1277.0,62.72,248.47,-1.8264
2361,-25.635134,26.912387,1278.0,99.7,249.57,0.5746
2362,-25.635491,26.911099,1279.0,135.09,252.91,0.4241
2363,-25.635618,26.910629,1281.0,49.19,253.32,2.3284
2364,-25.635809,26.909859,1281.0,80.06,254.62,0.0
2365,-25.635843,26.909581,1282.0,28.12,262.27,2.0364
2366,-25.636405,26.907314,1281.0,235.7,254.62,-0.2431
2367,-25.636529,26.906808,1281.0,52.57,254.79,0.0
2368,-25.636809,26.905636,1284.0,121.55,255.16,1.4139
2369,-25.637148,26.904294,1290.0,139.71,254.35,2.459
2370,-25.637752,26.901809,1294.0,258.01,254.91,0.8882
2371,-25.637826,26.901511,1294.0,30.99,254.6,0.0
2372,-25.637899,26.901139,1295.0,38.17,257.72,1.5009
2373,-25.637954,26.900793,1297.0,35.22,260.0,3.25
2374,-25.637996,26.900444,1298.0,35.3,262.4,1.6228
2375,-25.638025,26.900171,1300.0,27.56,263.28,4.1511
2376,-25.638041,26.899925,1301.0,24.72,265.87,2.3161
2377,-25.63805,26.899687,1301.0,23.88,267.6,0.0
2378,-25.638063,26.899451,1301.0,23.7,266.5,0.0
2379,-25.63807,26.899209,1301.0,24.27,268.16,0.0
2380,-25.638073,26.899034,1302.0,17.55,268.91,3.2619
2381,-25.638065,26.898826,1302.0,20.87,272.44,0.0
2382,-25.638022,26.897965,1304.0,86.45,273.17,1.3254
2383,-25.637927,26.896595,1310.0,137.74,274.4,2.4942
2384,-25.637741,26.893748,1325.0,286.15,274.14,3.0007
2385,-25.637577,26.891225,1336.0,253.58,274.12,2.4839
2386,-25.637243,26.886122,1358.0,512.91,274.15,2.4561
2387,-25.637058,26.8833,1354.0,283.65,274.16,-0.8079
2388,-25.636832,26.879863,1352.0,345.47,274.17,-0.3317
2389,-25.636858,26.879688,1352.0,17.78,260.64,0.0
2390,-25.636742,26.877761,1362.0,193.61,273.82,2.9567
2391,-25.63671,26.877214,1364.0,54.95,273.71,2.0844
2392,-25.636693,26.877008,1365.0,20.74,275.23,2.7608
2393,-25.63667,26.876621,1367.0,38.88,273.77,2.9447
2394,-25.636653,26.87605,1371.0,57.27,271.89,3.9951
2395,-25.636637,26.875586,1374.0,46.55,272.19,3.6875
2396,-25.636599,26.875351,1374.0,23.93,280.17,0.0
2397,-25.636622,26.875013,1375.0,33.98,265.68,1.6857
2398,-25.636664,26.874605,1377.0,41.17,263.49,2.7814
2399,-25.636724,26.874191,1379.0,42.04,260.87,2.724
2400,-25.636807,26.87377,1380.0,43.2,257.66,1.326
2401,-25.636939,26.873229,1382.0,56.19,254.86,2.0387
2402,-25.637385,26.871628,1390.0,167.98,252.83,2.7266
2403,-25.637672,26.870612,1390.0,106.73,252.6,0.0
2404,-25.638046,26.86929,1388.0,138.9,252.58,-0.8249
2405,-25.638333,26.868282,1383.0,105.97,252.47,-2.7014
2406,-25.638633,26.867213,1382.0,112.24,252.71,-0.5105
2407,-25.638974,26.866023,1382.0,125.17,252.37,0.0
2408,-25.639107,26.865553,1382.0,49.38,252.57,0.0
2409,-25.639253,26.864976,1384.0,60.08,254.32,1.9067
2410,-25.639352,26.864511,1384.0,47.9,256.71,0.0
2411,-25.639438,26.863997,1385.0,52.41,259.49,1.0932
2412,-25.63958,26.862851,1386.0,115.96,262.17,0.4941
2413,-25.639749,26.861427,1384.0,143.98,262.5,-0.7958
2414,-25.639964,26.859661,1378.0,178.64,262.31,-1.9237
2415,-25.640138,26.858222,1375.0,145.55,262.36,-1.1808
2416,-25.640367,26.856351,1371.0,189.28,262.27,-1.2106
2417,-25.640572,26.854672,1364.0,169.85,262.29,-2.36
2418,-25.640886,26.852071,1357.0,263.06,262.37,-1.5242
2419,-25.641223,26.84929,1348.0,281.29,262.34,-1.8326
2420,-25.6413,26.848655,1346.0,64.23,262.34,-1.7835
2421,-25.641366,26.84812,1345.0,54.13,262.21,-1.0584
2422,-25.641509,26.846934,1350.0,119.95,262.38,2.387
2423,-25.641672,26.845603,1357.0,134.65,262.26,2.9759
2424,-25.641864,26.84397,1364.0,165.09,262.57,2.428
2425,-25.642079,26.842219,1361.0,177.15,262.24,-0.9702
2426,-25.642237,26.840922,1356.0,131.2,262.3,-2.1825
2427,-25.642564,26.838226,1348.0,272.69,262.34,-1.6804
2428,-25.642759,26.836583,1346.0,166.12,262.5,-0.6898
2429,-25.642987,26.834605,1346.0,199.9,262.71,0.0
2430,-25.643127,26.833506,1346.0,111.26,261.96,0.0
2431,-25.643134,26.833417,1346.0,8.96,265.01,0.0
2432,-25.643171,26.832929,1345.0,49.09,265.19,-1.167
2433,-25.643195,26.832618,1344.0,31.29,265.11,-1.8305
2434,-25.643224,26.832047,1343.0,57.33,266.78,-0.9993
2435,-25.643257,26.830838,1341.0,121.25,268.27,-0.945
2436,-25.643292,26.828831,1341.0,201.23,268.89,0.0
2437,-25.643295,26.827555,1343.0,127.91,269.85,0.8958
2438,-25.643343,26.824615,1351.0,294.76,268.96,1.5547
2439,-25.643423,26.820443,1362.0,418.31,268.78,1.5063
2440,-25.643429,26.81973,1364.0,71.48,269.47,1.6028
2441,-25.643458,26.819645,1364.0,9.11,249.27,0.0
2442,-25.643469,26.819544,1365.0,10.2,263.11,5.6004
2443,-25.643484,26.819325,1365.0,22.02,265.66,0.0
2444,-25.643513,26.818811,1366.0,51.63,266.42,1.1097
2445,-25.643532,26.818602,1367.0,21.06,264.24,2.7189
2446,-25.643564,26.818255,1368.0,34.97,264.16,1.6382
2447,-25.643585,26.818087,1367.0,17.0,262.11,-3.3661
2448,-25.643647,26.81761,1368.0,48.31,261.8,1.1858
2449,-25.643768,26.816846,1368.0,77.76,260.04,0.0
2450,-25.643872,26.816216,1367.0,64.2,259.62,-0.8923
2451,-25.64395,26.815762,1365.0,46.33,259.21,-2.4719
2452,-25.643972,26.815624,1364.0,14.05,259.97,-4.0717
2453,-25.643974,26.815576,1364.0,4.82,267.35,0.0
2454,-25.643971,26.815505,1364.0,7.13,272.68,0.0
2455,-25.644242,26.81399,1359.0,154.83,258.78,-1.8497
2456,-25.644356,26.813315,1358.0,68.84,259.39,-0.8322
2457,-25.644511,26.812441,1355.0,89.29,258.87,-1.9243
2458,-25.644711,26.811249,1348.0,121.54,259.46,-3.2963
2459,-25.644871,26.810388,1345.0,88.12,258.35,-1.9498
2460,-25.644958,26.80982,1344.0,57.75,260.36,-0.992
2461,-25.644991,26.809454,1343.0,36.87,264.29,-1.5536
2462,-25.645005,26.809147,1343.0,30.81,267.1,0.0
2463,-25.64501,26.808762,1343.0,38.6,269.17,0.0
2464,-25.645002,26.808462,1342.0,30.09,271.69,-1.9037
2465,-25.644977,26.808041,1342.0,42.29,273.77,0.0
2466,-25.644946,26.807759,1341.0,28.48,276.95,-2.0111
2467,-25.64491,26.807464,1341.0,29.84,277.71,0.0
2468,-25.644875,26.807244,1341.0,22.39,280.01,0.0
2469,-25.644832,26.80704,1341.0,21.0,283.16,0.0
2470,-25.644597,26.805908,1336.0,116.44,282.97,-2.4587
2471,-25.644369,26.804823,1333.0,111.68,283.12,-1.5388
2472,-25.644172,26.803863,1331.0,98.69,282.82,-1.1609
2473,-25.644009,26.803111,1332.0,77.53,283.52,0.739
2474,-25.643804,26.80214,1333.0,99.97,283.18,0.5731
2475,-25.643687,26.801534,1334.0,62.12,282.09,0.9222
2476,-25.643564,26.800946,1335.0,60.51,283.06,0.9468
2477,-25.643466,26.800497,1334.0,46.31,283.61,-1.237
2478,-25.643348,26.799942,1333.0,57.16,283.27,-1.0023
2479,-25.643224,26.799372,1330.0,58.78,283.57,-2.9218
2480,-25.643137,26.798931,1328.0,45.25,282.34,-2.5306
2481,-25.64307,26.798484,1326.0,45.42,279.44,-2.5211
2482,-25.64303,26.79806,1324.0,42.74,275.97,-2.6795
2483,-25.643017,26.797721,1323.0,34.01,272.44,-1.684
2484,-25.643014,26.797374,1322.0,34.79,270.55,-1.6466
2485,-25.643024,26.797029,1321.0,34.6,268.16,-1.6554
2486,-25.643063,26.796525,1321.0,50.71,265.09,0.0
2487,-25.643127,26.796075,1321.0,45.67,261.03,0.0
2488,-25.643199,26.795717,1321.0,36.77,257.42,0.0
2489,-25.643273,26.795391,1322.0,33.7,255.87,1.6997
2490,-25.643437,26.794838,1323.0,58.36,251.79,0.9817
2491,-25.64355,26.794517,1324.0,34.54,248.67,1.6582
2492,-25.643778,26.793957,1327.0,61.6,245.69,2.7884
2493,-25.644255,26.792796,1332.0,127.9,245.5,2.2388
2494,-25.644339,26.792594,1333.0,22.3,245.24,2.5677
2495,-25.644605,26.791953,1336.0,70.74,245.28,2.4285
2496,-25.644855,26.791343,1338.0,67.17,245.55,1.7055
2497,-25.645169,26.790582,1341.0,83.89,245.41,2.048
2498,-25.645492,26.789812,1341.0,85.13,245.05,0.0
2499,-25.645635,26.789462,1342.0,38.52,245.62,1.4871
2500,-25.645834,26.78898,1342.0,53.14,245.39,0.0
2501,-25.646059,26.788392,1344.0,64.03,247.0,1.789
2502,-25.646187,26.788007,1345.0,41.13,249.76,1.3926
2503,-25.646237,26.787854,1345.0,16.31,250.07,0.0
2504,-25.646356,26.787471,1346.0,40.61,250.98,1.4106
2505,-25.646417,26.787223,1346.0,25.77,254.74,0.0
2506,-25.646487,26.786933,1346.0,30.09,255.01,0.0
2507,-25.646563,26.786556,1346.0,38.72,257.39,0.0
2508,-25.646618,26.786263,1347.0,30.0,258.24,1.9091
2509,-25.646671,26.785957,1348.0,31.23,259.12,1.8338
2510,-25.646713,26.785674,1349.0,28.75,260.65,1.9921
2511,-25.646738,26.785431,1350.0,24.52,263.49,2.3357
2512,-25.646804,26.784647,1353.0,78.93,264.66,2.1767
2513,-25.646861,26.783861,1356.0,79.04,265.4,2.1736
2514,-25.646917,26.783024,1359.0,84.13,265.76,2.0422
2515,-25.646967,26.78225,1361.0,77.78,265.9,1.4729
2516,-25.647003,26.781811,1361.0,44.19,264.8,0.0
2517,-25.647042,26.781427,1363.0,38.74,263.57,2.9557
2518,-25.647101,26.780933,1365.0,49.95,262.45,2.2928
2519,-25.647181,26.78044,1368.0,50.21,259.8,3.4191
2520,-25.647232,26.780148,1369.0,29.81,259.03,1.921
2521,-25.647302,26.779813,1370.0,34.47,256.95,1.6617
2522,-25.647408,26.779381,1370.0,44.88,254.77,0.0
2523,-25.647498,26.779051,1371.0,34.56,253.17,1.6574
2524,-25.64759,26.778735,1372.0,33.29,252.1,1.7208
2525,-25.647709,26.778374,1373.0,38.53,249.91,1.4867
2526,-25.648089,26.777351,1374.0,110.91,247.61,0.5166
2527,-25.648218,26.777028,1375.0,35.41,246.1,1.6175
2528,-25.648551,26.776219,1379.0,89.15,245.46,2.5691
2529,-25.648854,26.775468,1382.0,82.47,245.89,2.0832
2530,-25.649015,26.775068,1383.0,43.91,245.94,1.3046
2531,-25.649115,26.774799,1383.0,29.17,247.59,0.0
2532,-25.649208,26.774541,1384.0,27.85,248.21,2.0562
2533,-25.649378,26.774002,1384.0,57.24,250.72,0.0
2534,-25.649476,26.773645,1383.0,37.41,253.06,-1.5313
2535,-25.64956,26.773293,1382.0,36.5,255.17,-1.5694
2536,-25.649627,26.773,1381.0,30.3,255.77,-1.8903
2537,-25.649815,26.772157,1377.0,87.05,256.1,-2.631
2538,-25.649983,26.771403,1374.0,77.85,256.12,-2.2067
2539,-25.650218,26.770373,1371.0,106.5,255.8,-1.6135
2540,-25.650445,26.769327,1369.0,107.84,256.46,-1.0625
2541,-25.651322,26.765449,1359.0,400.76,255.92,-1.4294
2542,-25.651508,26.764585,1356.0,89.04,256.57,-1.9297
2543,-25.651592,26.764201,1355.0,39.61,256.36,-1.4463
2544,-25.651677,26.763744,1353.0,46.77,258.34,-2.4485
2545,-25.651716,26.763421,1352.0,32.67,262.37,-1.7535
2546,-25.651754,26.763044,1350.0,38.02,263.62,-3.0109
2547,-25.651773,26.762677,1348.0,36.85,266.71,-3.1069
2548,-25.651777,26.762298,1347.0,37.99,269.33,-1.5078
2549,-25.651753,26.761329,1343.0,97.17,271.57,-2.3574
2550,-25.651737,26.760743,1342.0,58.77,271.73,-0.9749
2551,-25.651712,26.759977,1341.0,76.83,272.07,-0.7457
2552,-25.651694,26.759388,1339.0,59.07,271.94,-1.9391
2553,-25.651664,26.758708,1338.0,68.24,272.8,-0.8395
2554,-25.651625,26.758251,1337.0,46.01,275.41,-1.245
2555,-25.651594,26.757985,1336.0,26.88,277.37,-2.1302
2556,-25.651501,26.757476,1334.0,52.06,281.46,-2.2002
2557,-25.651054,26.755349,1331.0,218.92,283.12,-0.7851
2558,-25.650937,26.754708,1330.0,65.56,281.45,-0.8739
2559,-25.65086,26.753939,1328.0,77.56,276.34,-1.4772
2560,-25.650809,26.752681,1325.0,126.23,272.57,-1.3615
2561,-25.650755,26.751206,1322.0,147.97,272.33,-1.1615
2562,-25.65074,26.75001,1319.0,119.89,270.8,-1.4334
2563,-25.650747,26.749777,1319.0,23.37,268.09,0.0
2564,-25.650799,26.747144,1318.0,263.99,268.74,-0.217
2565,-25.650845,26.745155,1319.0,199.44,268.53,0.2873
2566,-25.650972,26.742462,1318.0,270.31,267.0,-0.212
2567,-25.651077,26.740434,1317.0,203.61,266.71,-0.2814
2568,-25.651108,26.73948,1316.0,95.69,267.94,-0.5988
2569,-25.651058,26.736635,1310.0,285.23,271.12,-1.2051
2570,-25.650996,26.734389,1305.0,225.24,271.75,-1.2717
2571,-25.650901,26.730678,1297.0,372.13,271.63,-1.2316
2572,-25.650797,26.726211,1289.0,447.91,271.48,-1.0232
2573,-25.650671,26.721199,1288.0,502.58,271.6,-0.114
2574,-25.650576,26.71708,1287.0,413.01,271.46,-0.1387
2575,-25.650428,26.711606,1292.0,548.94,271.72,0.5219
2576,-25.650425,26.711457,1292.0,14.94,271.28,0.0
2577,-25.650403,26.710168,1294.0,129.23,271.08,0.8867
2578,-25.650431,26.709981,1294.0,19.0,260.57,0.0
2579,-25.650412,26.708959,1295.0,102.46,271.18,0.5592
2580,-25.650393,26.708228,1295.0,73.3,271.65,0.0
2581,-25.650383,26.707766,1296.0,46.32,271.38,1.2367
2582,-25.650368,26.706848,1296.0,92.03,271.04,0.0
2583,-25.650365,26.705725,1295.0,112.57,270.17,-0.509
2584,-25.650333,26.705601,1294.0,12.93,285.98,-4.4229
2585,-25.650351,26.702058,1286.0,355.15,269.68,-1.2904
2586,-25.650371,26.699767,1277.0,229.65,269.44,-2.2442
2587,-25.650383,26.69754,1271.0,223.23,269.66,-1.5396
2588,-25.650386,26.696979,1271.0,56.23,269.66,0.0
2589,-25.650406,26.695446,1266.0,153.68,269.17,-1.8635
2590,-25.650412,26.694421,1262.0,102.74,269.63,-2.2295
2591,-25.650415,26.693988,1261.0,43.4,269.56,-1.3198
2592,-25.650428,26.692344,1256.0,164.8,269.5,-1.7379
2593,-25.650417,26.692086,1255.0,25.89,272.71,-2.2119
2594,-25.650405,26.691606,1253.0,48.13,271.59,-2.3794
2595,-25.650402,26.69074,1250.0,86.81,270.22,-1.9793
2596,-25.650416,26.690097,1250.0,64.47,268.62,0.0
2597,-25.650418,26.690053,1250.0,4.42,267.11,0.0
2598,-25.650426,26.689659,1252.0,39.5,268.71,2.8983
2599,-25.650444,26.689432,1253.0,22.84,264.97,2.5068
2600,-25.650491,26.68913,1254.0,30.72,260.2,1.8645
2601,-25.650727,26.68813,1255.0,103.61,255.33,0.553
2602,-25.650744,26.688063,1255.0,6.98,254.28,0.0
2603,-25.650984,26.687124,1257.0,97.83,254.17,1.1711
2604,-25.651085,26.686753,1256.0,38.85,253.2,-1.4746
2605,-25.651144,26.686537,1256.0,22.62,253.14,0.0
2606,-25.651448,26.685268,1256.0,131.61,255.12,0.0
2607,-25.651683,26.684448,1257.0,86.25,252.36,0.6643
2608,-25.65181,26.684087,1257.0,38.84,248.68,0.0
2609,-25.652208,26.683079,1256.0,110.3,246.35,-0.5194
2610,-25.652891,26.681317,1259.0,192.25,246.73,0.894
2611,-25.653154,26.680542,1261.0,83.0,249.37,1.3803
2612,-25.653834,26.678581,1264.0,210.6,248.96,0.8161
2613,-25.654213,26.677489,1267.0,117.29,248.94,1.4652
2614,-25.654913,26.675454,1270.0,218.32,249.11,0.7873
2615,-25.655614,26.673423,1275.0,217.99,249.05,1.314
2616,-25.656203,26.671684,1281.0,186.2,249.41,1.8456
2617,-25.656392,26.671189,1282.0,53.88,247.04,1.0632
2618,-25.656708,26.670517,1283.0,75.97,242.45,0.7541
2619,-25.657054,26.669776,1285.0,83.64,242.62,1.3697
2620,-25.657382,26.668992,1287.0,86.63,245.1,1.3225
2621,-25.659595,26.662906,1298.0,657.76,248.03,0.9581
2622,-25.661164,26.658658,1303.0,460.13,247.72,0.6226
2623,-25.661522,26.65768,1304.0,105.8,247.9,0.5415
2624,-25.661866,26.656702,1306.0,105.22,248.68,1.0889
2625,-25.662045,26.656022,1307.0,71.0,253.72,0.8069
2626,-25.662259,26.655076,1308.0,97.76,255.91,0.5861
2627,-25.664504,26.640362,1306.0,1495.7,260.39,-0.0766
2628,-25.664614,26.639637,1305.0,73.69,260.44,-0.7775
2629,-25.664843,26.63814,1302.0,152.18,260.37,-1.1293
2630,-25.665072,26.636606,1300.0,155.84,260.6,-0.7353
2631,-25.665253,26.635411,1299.0,121.45,260.46,-0.4718
2632,-25.665585,26.633264,1295.0,218.33,260.26,-1.0496
2633,-25.665816,26.631781,1293.0,150.84,260.19,-0.7597
2634,-25.665929,26.631018,1294.0,77.5,260.67,0.7393
2635,-25.666008,26.630468,1294.0,55.82,260.95,0.0
2636,-25.666083,26.629997,1294.0,47.94,259.98,0.0
2637,-25.666124,26.629658,1294.0,34.28,262.36,0.0
2638,-25.666154,26.629314,1294.0,34.64,264.47,0.0
2639,-25.666169,26.628982,1294.0,33.32,267.13,0.0
2640,-25.666169,26.628589,1295.0,39.39,270.0,1.4543
2641,-25.666147,26.628126,1295.0,46.47,273.02,0.0
